Stress	Position	Phoneme	TransitionTo	TransitionalPropbability	TransitionalPredictability	JointPosition	JointTransition	PhonemeOccurences	TransitionToOccurences
Stressed	Coda	ɳː	ʂ	0,46541252740941	1	Stressed-Coda	ɳː-ʂ	396	367
Stressed	Coda	ɳː	.ʂ	0,27644089894799	0,593969613337916	Stressed-Coda	ɳː-.ʂ	396	24
Stressed	Coda	ɳː	_	0,2581465736426	0,554661850379277	Stressed-Coda	ɳː-_	396	4
Stressed	Coda	ŋ	.k	0,256656558775649	1	Stressed-Coda	ŋ-.k	662	401
Stressed	Coda	ŋ	.ɡ	0,237081187654379	0,923729316660941	Stressed-Coda	ŋ-.ɡ	662	246
Stressed	Coda	ŋ	.e̞	0,189367647836718	0,737825087112813	Stressed-Coda	ŋ-.e̞	662	4
Stressed	Coda	ŋ	_	0,161259743414651	0,628309458304599	Stressed-Coda	ŋ-_	662	7
Stressed	Coda	ŋ	s	0,155634862318602	0,606393474069164	Stressed-Coda	ŋ-s	662	3
Stressed	Coda	ŋː	.ŋ	0,0543045079155907	1	Stressed-Coda	ŋː-.ŋ	15023	4407
Stressed	Coda	ŋː	_	0,0511096524377292	0,941167766719708	Stressed-Coda	ŋː-_	15023	1000
Stressed	Coda	ŋː	.k	0,0507857415805998	0,935203052747291	Stressed-Coda	ŋː-.k	15023	2877
Stressed	Coda	ŋː	k	0,0480865391170534	0,88549810987695	Stressed-Coda	ŋː-k	15023	1112
Stressed	Coda	ŋː	.n	0,0455452714499415	0,838701485348798	Stressed-Coda	ŋː-.n	15023	811
Stressed	Coda	ŋː	.r	0,0451561437160813	0,8315358236239	Stressed-Coda	ŋː-.r	15023	263
Stressed	Coda	ŋː	t	0,0447417288140413	0,82390450685211	Stressed-Coda	ŋː-t	15023	132
Stressed	Coda	ŋː	.d	0,0439546532714034	0,809410764567192	Stressed-Coda	ŋː-.d	15023	573
Stressed	Coda	ŋː	n	0,0438886291343227	0,808194951375711	Stressed-Coda	ŋː-n	15023	327
Stressed	Coda	ŋː	s	0,0422242428790771	0,777545815251825	Stressed-Coda	ŋː-s	15023	391
Stressed	Coda	ŋː	.s	0,0420943516634237	0,775153910405633	Stressed-Coda	ŋː-.s	15023	757
Stressed	Coda	ŋː	.t	0,0419267461500355	0,772067508929556	Stressed-Coda	ŋː-.t	15023	184
Stressed	Coda	ŋː	.l	0,0408568214477542	0,752365190588981	Stressed-Coda	ŋː-.l	15023	460
Stressed	Coda	ŋː	.ɡ	0,040324890299022	0,742569850033478	Stressed-Coda	ŋː-.ɡ	15023	354
Stressed	Coda	ŋː	d	0,0383048809151423	0,705372028684658	Stressed-Coda	ŋː-d	15023	166
Stressed	Coda	ŋː	.f	0,0345908347456586	0,636979066257733	Stressed-Coda	ŋː-.f	15023	240
Stressed	Coda	ŋː	.b	0,0342268820557537	0,63027699484829	Stressed-Coda	ŋː-.b	15023	271
Stressed	Coda	ŋː	.p	0,0333431967218999	0,614004214414899	Stressed-Coda	ŋː-.p	15023	93
Stressed	Coda	ŋː	.v	0,0332372086601229	0,612052478438546	Stressed-Coda	ŋː-.v	15023	185
Stressed	Coda	ŋː	.h	0,0325987921368458	0,600296244052454	Stressed-Coda	ŋː-.h	15023	94
Stressed	Coda	ŋː	.m	0,0308123540420491	0,567399562665091	Stressed-Coda	ŋː-.m	15023	139
Stressed	Coda	ŋː	m	0,0282783451077023	0,520736605359859	Stressed-Coda	ŋː-m	15023	38
Stressed	Coda	ŋː	.ɕ	0,0257529735348688	0,474232702281337	Stressed-Coda	ŋː-.ɕ	15023	30
Stressed	Coda	ŋː	ɱ	0,0251942738165284	0,463944427149393	Stressed-Coda	ŋː-ɱ	15023	22
Stressed	Coda	ŋː	.ʝ	0,0250441627555946	0,461180180373285	Stressed-Coda	ŋː-.ʝ	15023	48
Stressed	Coda	ŋː	.ɧ	0,0236161756317579	0,434884258015305	Stressed-Coda	ŋː-.ɧ	15023	47
Stressed	Coda	p	_	0,0861672554033511	1	Stressed-Coda	p-_	2926	985
Stressed	Coda	p	.t	0,0763970774997866	0,886613797110863	Stressed-Coda	p-.t	2926	154
Stressed	Coda	p	t	0,0728264019066358	0,845174905081211	Stressed-Coda	p-t	2926	53
Stressed	Coda	p	.n	0,0665769203782776	0,772647568576129	Stressed-Coda	p-.n	2926	452
Stressed	Coda	p	s	0,0640589973039789	0,743426223849386	Stressed-Coda	p-s	2926	214
Stressed	Coda	p	.s	0,0620722597324072	0,720369465661235	Stressed-Coda	p-.s	2926	321
Stressed	Coda	p	.b	0,058905924717488	0,683623082129608	Stressed-Coda	p-.b	2926	103
Stressed	Coda	p	.m	0,0555629581533914	0,644826830021448	Stressed-Coda	p-.m	2926	104
Stressed	Coda	p	.ɡ	0,0550166042598705	0,638486209202514	Stressed-Coda	p-.ɡ	2926	44
Stressed	Coda	p	.f	0,0520254141808493	0,603772441599968	Stressed-Coda	p-.f	2926	119
Stressed	Coda	p	.k	0,0487173525122195	0,565381272551532	Stressed-Coda	p-.k	2926	114
Stressed	Coda	p	.h	0,048317573832015	0,560741706415497	Stressed-Coda	p-.h	2926	95
Stressed	Coda	p	.v	0,0471007084058192	0,546619573587897	Stressed-Coda	p-.v	2926	64
Stressed	Coda	p	.ɧ	0,0464895666284128	0,539527067571016	Stressed-Coda	p-.ɧ	2926	40
Stressed	Coda	p	.ʝ	0,0453844742765159	0,52670209888977	Stressed-Coda	p-.ʝ	2926	22
Stressed	Coda	p	.d	0,0441915466717871	0,512857772536972	Stressed-Coda	p-.d	2926	28
Stressed	Coda	p	.ɕ	0,0377411316346749	0,437998535035237	Stressed-Coda	p-.ɕ	2926	12
Stressed	Coda	p	f	0,0324478325025192	0,376568017057408	Stressed-Coda	p-f	2926	2
Stressed	Coda	pː	.p	0,0627324184640062	1	Stressed-Coda	pː-.p	9728	3930
Stressed	Coda	pː	_	0,0616224661033345	0,982306558748272	Stressed-Coda	pː-_	9728	754
Stressed	Coda	pː	.t	0,0563976120409153	0,899018616240251	Stressed-Coda	pː-.t	9728	510
Stressed	Coda	pː	t	0,0548992291583329	0,875133312289439	Stressed-Coda	pː-t	9728	113
Stressed	Coda	pː	.n	0,0530539684246626	0,845718525184919	Stressed-Coda	pː-.n	9728	369
Stressed	Coda	pː	.s	0,0530244115923264	0,845247367957766	Stressed-Coda	pː-.s	9728	1023
Stressed	Coda	pː	s	0,0525076105632745	0,837009186779586	Stressed-Coda	pː-s	9728	353
Stressed	Coda	pː	.l	0,051935236381959	0,827885129468708	Stressed-Coda	pː-.l	9728	621
Stressed	Coda	pː	.d	0,0501047330170408	0,798705585466775	Stressed-Coda	pː-.d	9728	103
Stressed	Coda	pː	.f	0,0487392136089257	0,776938221135068	Stressed-Coda	pː-.f	9728	326
Stressed	Coda	pː	.r	0,0478521796597688	0,762798260156745	Stressed-Coda	pː-.r	9728	405
Stressed	Coda	pː	.ʝ	0,0475663604063548	0,758242095092298	Stressed-Coda	pː-.ʝ	9728	83
Stressed	Coda	pː	.m	0,0475534944422667	0,75803700234435	Stressed-Coda	pː-.m	9728	181
Stressed	Coda	pː	.v	0,0440447735133641	0,702105459853035	Stressed-Coda	pː-.v	9728	175
Stressed	Coda	pː	.h	0,0438040207148119	0,698267686586086	Stressed-Coda	pː-.h	9728	235
Stressed	Coda	pː	.k	0,0428690719614287	0,683363929066844	Stressed-Coda	pː-.k	9728	153
Stressed	Coda	pː	.ɡ	0,0405383741583315	0,646210924923787	Stressed-Coda	pː-.ɡ	9728	57
Stressed	Coda	pː	.b	0,0395128609912808	0,629863505325431	Stressed-Coda	pː-.b	9728	196
Stressed	Coda	pː	.ɧ	0,0349680771423808	0,55741637256412	Stressed-Coda	pː-.ɧ	9728	85
Stressed	Coda	pː	.ɕ	0,0341283618895928	0,544030705737488	Stressed-Coda	pː-.ɕ	9728	50
Stressed	Coda	pː	.ʂ	0,0321455257656412	0,512422867677025	Stressed-Coda	pː-.ʂ	9728	3
Stressed	Coda	r	_	0,113409711954238	1	Stressed-Coda	r-_	7684	3053
Stressed	Coda	r	.f	0,0821629018245105	0,724478533704977	Stressed-Coda	r-.f	7684	683
Stressed	Coda	r	.b	0,0776339684843186	0,684544270032574	Stressed-Coda	r-.b	7684	948
Stressed	Coda	r	.m	0,0743969905844215	0,656001935834571	Stressed-Coda	r-.m	7684	512
Stressed	Coda	r	.ɧ	0,0723244998588262	0,637727568587862	Stressed-Coda	r-.ɧ	7684	196
Stressed	Coda	r	.h	0,0721435570017508	0,636132089206445	Stressed-Coda	r-.h	7684	417
Stressed	Coda	r	.v	0,0719139347802158	0,634107375294574	Stressed-Coda	r-.v	7684	538
Stressed	Coda	r	.k	0,0693283002489747	0,611308317906223	Stressed-Coda	r-.k	7684	471
Stressed	Coda	r	.ɕ	0,068794520305082	0,606601666820572	Stressed-Coda	r-.ɕ	7684	133
Stressed	Coda	r	.ɡ	0,067491788072214	0,595114712040247	Stressed-Coda	r-.ɡ	7684	310
Stressed	Coda	r	.p	0,0630882293154916	0,556285949663183	Stressed-Coda	r-.p	7684	308
Stressed	Coda	r	k	0,0598463573587056	0,527700461692857	Stressed-Coda	r-k	7684	9
Stressed	Coda	r	.ʝ	0,0547762543990995	0,482994387828109	Stressed-Coda	r-.ʝ	7684	95
Stressed	Coda	r	f	0,052688985812151	0,464589715503478	Stressed-Coda	r-f	7684	6
Stressed	Coda	rː	.k	0,0454512212946786	1	Stressed-Coda	rː-.k	17739	3943
Stressed	Coda	rː	.ʝ	0,0451416568543887	0,993189084221018	Stressed-Coda	rː-.ʝ	17739	1481
Stressed	Coda	rː	.ɡ	0,0425460678864938	0,936081950596014	Stressed-Coda	rː-.ɡ	17739	450
Stressed	Coda	rː	.r	0,0424888364608669	0,934822767146226	Stressed-Coda	rː-.r	17739	1430
Stressed	Coda	rː	.m	0,0413631497369367	0,910055847977389	Stressed-Coda	rː-.m	17739	1754
Stressed	Coda	rː	ʝ	0,0411670340187845	0,905740986625684	Stressed-Coda	rː-ʝ	17739	2191
Stressed	Coda	rː	k	0,0410975637832923	0,90421252966648	Stressed-Coda	rː-k	17739	1308
Stressed	Coda	rː	m	0,0405398779716745	0,891942544488257	Stressed-Coda	rː-m	17739	1127
Stressed	Coda	rː	_	0,0402610497677296	0,88580787536381	Stressed-Coda	rː-_	17739	166
Stressed	Coda	rː	.f	0,0398024121036474	0,875717108800934	Stressed-Coda	rː-.f	17739	99
Stressed	Coda	rː	.b	0,0397220386974758	0,87394876454346	Stressed-Coda	rː-.b	17739	1080
Stressed	Coda	rː	.v	0,0364662148779546	0,802315401857507	Stressed-Coda	rː-.v	17739	923
Stressed	Coda	rː	v	0,0353189985995133	0,777074797848137	Stressed-Coda	rː-v	17739	621
Stressed	Coda	rː	.p	0,0323476491825672	0,711700329741293	Stressed-Coda	rː-.p	17739	281
Stressed	Coda	rː	p	0,0323324218022534	0,711365302873367	Stressed-Coda	rː-p	17739	235
Stressed	Coda	rː	.l	0,0309044960692593	0,67994863919922	Stressed-Coda	rː-.l	17739	96
Stressed	Coda	rː	.ɕ	0,0303936055062143	0,668708224783671	Stressed-Coda	rː-.ɕ	17739	9
Stressed	Coda	rː	.s	0,0288221331426656	0,634133304269209	Stressed-Coda	rː-.s	17739	116
Stressed	Coda	rː	.d	0,0268432046507432	0,590593693329115	Stressed-Coda	rː-.d	17739	52
Stressed	Coda	rː	.t	0,0266227868474075	0,585744147001051	Stressed-Coda	rː-.t	17739	57
Stressed	Coda	rː	f	0,0262482120405862	0,577502898555981	Stressed-Coda	rː-f	17739	44
Stressed	Coda	rː	t	0,0257541664917668	0,566633101557209	Stressed-Coda	rː-t	17739	5
Stressed	Coda	rː	.n	0,0243054449232958	0,534758896041842	Stressed-Coda	rː-.n	17739	55
Stressed	Coda	rː	ʂ	0,0241276751753623	0,530847675553817	Stressed-Coda	rː-ʂ	17739	38
Stressed	Coda	rː	.h	0,0234632205650336	0,51622860501178	Stressed-Coda	rː-.h	17739	55
Stressed	Coda	rː	b	0,0228979978735135	0,503792796348783	Stressed-Coda	rː-b	17739	24
Stressed	Coda	rː	d	0,0225101788922052	0,495260154754977	Stressed-Coda	rː-d	17739	7
Stressed	Coda	rː	ɡ	0,0224663094063811	0,494294955480358	Stressed-Coda	rː-ɡ	17739	23
Stressed	Coda	rː	.ɧ	0,0214265742569513	0,471419109247565	Stressed-Coda	rː-.ɧ	17739	16
Stressed	Coda	rː	.ʂ	0,021067603340027	0,46352117148706	Stressed-Coda	rː-.ʂ	17739	35
Stressed	Coda	rː	s	0,0144344001706262	0,317580028863078	Stressed-Coda	rː-s	17739	15
Stressed	Coda	rː	n	0,0116657976097039	0,256666317810688	Stressed-Coda	rː-n	17739	2
Stressed	Coda	s	_	0,0733523110485494	1	Stressed-Coda	s-_	29226	11987
Stressed	Coda	s	t	0,0615071531975673	0,838516909942453	Stressed-Coda	s-t	29226	1455
Stressed	Coda	s	.t	0,0591227947753123	0,806011343476021	Stressed-Coda	s-.t	29226	1936
Stressed	Coda	s	.l	0,0571359308223225	0,778924753775053	Stressed-Coda	s-.l	29226	1609
Stressed	Coda	s	.d	0,0552279253621751	0,75291322894546	Stressed-Coda	s-.d	29226	667
Stressed	Coda	s	.n	0,0549582936319427	0,749237383885119	Stressed-Coda	s-.n	29226	1243
Stressed	Coda	s	.k	0,0548982720824115	0,748419119965779	Stressed-Coda	s-.k	29226	1286
Stressed	Coda	s	k	0,0545709116294619	0,743956268717195	Stressed-Coda	s-k	29226	544
Stressed	Coda	s	.b	0,0532227631238027	0,725577181727462	Stressed-Coda	s-.b	29226	1603
Stressed	Coda	s	.v	0,0528885970979268	0,721021551221768	Stressed-Coda	s-.v	29226	672
Stressed	Coda	s	.r	0,050591471223816	0,689705211746242	Stressed-Coda	s-.r	29226	753
Stressed	Coda	s	.f	0,0497246674758872	0,677888218722599	Stressed-Coda	s-.f	29226	1346
Stressed	Coda	s	.p	0,0496088447103074	0,676309225996615	Stressed-Coda	s-.p	29226	1148
Stressed	Coda	s	.h	0,0492923238357774	0,671994148938981	Stressed-Coda	s-.h	29226	837
Stressed	Coda	s	.m	0,0485258049391873	0,661544322810357	Stressed-Coda	s-.m	29226	767
Stressed	Coda	s	.ɡ	0,0465868492118697	0,635110858075561	Stressed-Coda	s-.ɡ	29226	528
Stressed	Coda	s	.ʝ	0,0440971965268964	0,601169832232142	Stressed-Coda	s-.ʝ	29226	206
Stressed	Coda	s	.ɧ	0,0434188749254288	0,591922385331408	Stressed-Coda	s-.ɧ	29226	374
Stressed	Coda	s	.ɕ	0,0412690143793579	0,56261368986784	Stressed-Coda	s-.ɕ	29226	265
Stressed	Coda	ʂ	.e̞	0,0684755676088788	1	Stressed-Coda	ʂ-.e̞	4149	156
Stressed	Coda	ʂ	_	0,0679872609012629	0,99286889142117	Stressed-Coda	ʂ-_	4149	1204
Stressed	Coda	ʂ	ʈ	0,0591106171354399	0,863236614160981	Stressed-Coda	ʂ-ʈ	4149	571
Stressed	Coda	ʂ	.ɖ	0,0577883992798414	0,843927276512979	Stressed-Coda	ʂ-.ɖ	4149	105
Stressed	Coda	ʂ	.k	0,0563312850672297	0,822647946330065	Stressed-Coda	ʂ-.k	4149	596
Stressed	Coda	ʂ	.p	0,0527922901832135	0,770965353434591	Stressed-Coda	ʂ-.p	4149	381
Stressed	Coda	ʂ	.m	0,0490251584382475	0,715951107090798	Stressed-Coda	ʂ-.m	4149	228
Stressed	Coda	ʂ	.b	0,046333898854045	0,676648627707574	Stressed-Coda	ʂ-.b	4149	174
Stressed	Coda	ʂ	.f	0,044444613619457	0,649057980407222	Stressed-Coda	ʂ-.f	4149	130
Stressed	Coda	ʂ	.a	0,0443016511949485	0,646970193047427	Stressed-Coda	ʂ-.a	4149	21
Stressed	Coda	ʂ	.v	0,0439165406033584	0,641346134641811	Stressed-Coda	ʂ-.v	4149	161
Stressed	Coda	ʂ	.r	0,0437738107124136	0,639261743143809	Stressed-Coda	ʂ-.r	4149	121
Stressed	Coda	ʂ	.h	0,0421076047709514	0,614928889840871	Stressed-Coda	ʂ-.h	4149	100
Stressed	Coda	ʂ	.ɧ	0,041260585539083	0,602559233605141	Stressed-Coda	ʂ-.ɧ	4149	30
Stressed	Coda	ʂ	.ɡ	0,0387433702272334	0,565798453085181	Stressed-Coda	ʂ-.ɡ	4149	64
Stressed	Coda	ʂ	s	0,0367922219862043	0,537304373968178	Stressed-Coda	ʂ-s	4149	32
Stressed	Coda	ʂ	.ʝ	0,0337805960537514	0,493323344856381	Stressed-Coda	ʂ-.ʝ	4149	26
Stressed	Coda	ʂ	.ɕ	0,0324039393789585	0,473218996358591	Stressed-Coda	ʂ-.ɕ	4149	18
Stressed	Coda	ʂ	.ɔ	0,0283916155088921	0,41462402577019	Stressed-Coda	ʂ-.ɔ	4149	11
Stressed	Coda	ʂ	.ʈ	0,028269617560731	0,41284239836028	Stressed-Coda	ʂ-.ʈ	4149	3
Stressed	Coda	ʂ	.ʉː	0,0281022991256348	0,41039892193593	Stressed-Coda	ʂ-.ʉː	4149	4
Stressed	Coda	ʂ	.ɪ	0,0238939311639221	0,348940972645897	Stressed-Coda	ʂ-.ɪ	4149	6
Stressed	Coda	ʂ	.eː	0,020715267581776	0,302520567629292	Stressed-Coda	ʂ-.eː	4149	3
Stressed	Coda	ʂ	.ɛː	0,011257857504526	0,164406924946267	Stressed-Coda	ʂ-.ɛː	4149	3
Stressed	Coda	sː	t	0,0708646029117752	1	Stressed-Coda	sː-t	23795	12625
Stressed	Coda	sː	_	0,0663431457360083	0,936195829935066	Stressed-Coda	sː-_	23795	587
Stressed	Coda	sː	.s	0,0656144101666107	0,925912338044131	Stressed-Coda	sː-.s	23795	3777
Stressed	Coda	sː	.k	0,0601388062777067	0,848643805322358	Stressed-Coda	sː-.k	23795	2913
Stressed	Coda	sː	.n	0,0549791643960426	0,775833944409319	Stressed-Coda	sː-.n	23795	404
Stressed	Coda	sː	k	0,0549486605145552	0,775403491401273	Stressed-Coda	sː-k	23795	777
Stressed	Coda	sː	.l	0,052582376084277	0,742011863803723	Stressed-Coda	sː-.l	23795	602
Stressed	Coda	sː	m	0,0499459728412236	0,704808476855578	Stressed-Coda	sː-m	23795	355
Stressed	Coda	sː	.m	0,0491484202688133	0,693553879501759	Stressed-Coda	sː-.m	23795	681
Stressed	Coda	sː	.p	0,0480997386234754	0,678755494945178	Stressed-Coda	sː-.p	23795	252
Stressed	Coda	sː	.f	0,0450965397701506	0,636376101991212	Stressed-Coda	sː-.f	23795	173
Stressed	Coda	sː	.v	0,04470837434692	0,630898537632122	Stressed-Coda	sː-.v	23795	62
Stressed	Coda	sː	.b	0,044161458495553	0,623180779698054	Stressed-Coda	sː-.b	23795	195
Stressed	Coda	sː	.h	0,0428830036258109	0,605139969233996	Stressed-Coda	sː-.h	23795	80
Stressed	Coda	sː	p	0,0416317173674273	0,587482546388609	Stressed-Coda	sː-p	23795	46
Stressed	Coda	sː	.r	0,0409276518855928	0,577547184403852	Stressed-Coda	sː-.r	23795	98
Stressed	Coda	sː	.ɡ	0,0379022528167649	0,5348545149396	Stressed-Coda	sː-.ɡ	23795	46
Stressed	Coda	sː	.ɧ	0,0378919100003103	0,534708563138142	Stressed-Coda	sː-.ɧ	23795	43
Stressed	Coda	sː	.ʝ	0,0344873312784926	0,486665131270524	Stressed-Coda	sː-.ʝ	23795	20
Stressed	Coda	sː	.d	0,0306148581340694	0,432019045844146	Stressed-Coda	sː-.d	23795	44
Stressed	Coda	sː	.ɕ	0,02702960445842	0,381426034265249	Stressed-Coda	sː-.ɕ	23795	14
Stressed	Coda	ʂː	ʈ	0,0866896781972907	1	Stressed-Coda	ʂː-ʈ	2932	464
Stressed	Coda	ʂː	.ʂ	0,0807199916040803	0,931137285114562	Stressed-Coda	ʂː-.ʂ	2932	900
Stressed	Coda	ʂː	_	0,0790217765148327	0,911547697004859	Stressed-Coda	ʂː-_	2932	346
Stressed	Coda	ʂː	.k	0,072802717975111	0,839808377295214	Stressed-Coda	ʂː-.k	2932	597
Stressed	Coda	ʂː	k	0,0650786264603735	0,750707902182608	Stressed-Coda	ʂː-k	2932	53
Stressed	Coda	ʂː	.b	0,0590374561460206	0,681020594074205	Stressed-Coda	ʂː-.b	2932	93
Stressed	Coda	ʂː	.ɭ	0,0580523397922178	0,669656884180614	Stressed-Coda	ʂː-.ɭ	2932	91
Stressed	Coda	ʂː	.ɳ	0,054132595925448	0,624441075928919	Stressed-Coda	ʂː-.ɳ	2932	72
Stressed	Coda	ʂː	.ʝ	0,0482418067681833	0,556488474422449	Stressed-Coda	ʂː-.ʝ	2932	6
Stressed	Coda	ʂː	.r	0,0462519086489852	0,533534206272215	Stressed-Coda	ʂː-.r	2932	40
Stressed	Coda	ʂː	.m	0,0457955486922654	0,528269912226951	Stressed-Coda	ʂː-.m	2932	42
Stressed	Coda	ʂː	.v	0,0452878451647671	0,522413349622776	Stressed-Coda	ʂː-.v	2932	31
Stressed	Coda	ʂː	.h	0,0452660197608466	0,522161584887061	Stressed-Coda	ʂː-.h	2932	29
Stressed	Coda	ʂː	.f	0,0451945692147461	0,521337374351432	Stressed-Coda	ʂː-.f	2932	85
Stressed	Coda	ʂː	.ɖ	0,0442813013117402	0,510802464982781	Stressed-Coda	ʂː-.ɖ	2932	20
Stressed	Coda	ʂː	.p	0,0427555706598031	0,493202553624652	Stressed-Coda	ʂː-.p	2932	35
Stressed	Coda	ʂː	.ɡ	0,0415682235401239	0,479506031220023	Stressed-Coda	ʂː-.ɡ	2932	22
Stressed	Coda	ʂː	s	0,0398220236231647	0,45936291899177	Stressed-Coda	ʂː-s	2932	5
Stressed	Coda	t	_	0,0398390770011199	1	Stressed-Coda	t-_	41106	10887
Stressed	Coda	t	.e̞	0,0347928446330854	0,873334606424424	Stressed-Coda	t-.e̞	41106	5330
Stressed	Coda	t	.a	0,0337059779288858	0,846053183610108	Stressed-Coda	t-.a	41106	2176
Stressed	Coda	t	.l	0,0313522426641119	0,786972114419984	Stressed-Coda	t-.l	41106	1767
Stressed	Coda	t	.s	0,0309811702822382	0,777657832819954	Stressed-Coda	t-.s	41106	3242
Stressed	Coda	t	.ɪ	0,0297279782064495	0,74620147965812	Stressed-Coda	t-.ɪ	41106	1308
Stressed	Coda	t	.n	0,0293809832817132	0,73749156590368	Stressed-Coda	t-.n	41106	2676
Stressed	Coda	t	.r	0,0292523800905194	0,734263499370156	Stressed-Coda	t-.r	41106	1865
Stressed	Coda	t	.b	0,028298320601682	0,710315668229123	Stressed-Coda	t-.b	41106	1706
Stressed	Coda	t	.v	0,0281901558772696	0,707600627305625	Stressed-Coda	t-.v	41106	1120
Stressed	Coda	t	s	0,0280509126811779	0,704105486188581	Stressed-Coda	t-s	41106	1921
Stressed	Coda	t	.f	0,0275180538795618	0,690730206394797	Stressed-Coda	t-.f	41106	1283
Stressed	Coda	t	.m	0,0271377797089654	0,681184950851207	Stressed-Coda	t-.m	41106	871
Stressed	Coda	t	.ɔ	0,0267629572532279	0,671776538710361	Stressed-Coda	t-.ɔ	41106	173
Stressed	Coda	t	.k	0,0259786567473551	0,652089824938083	Stressed-Coda	t-.k	41106	932
Stressed	Coda	t	.ɧ	0,025321740589165	0,63560058352891	Stressed-Coda	t-.ɧ	41106	324
Stressed	Coda	t	.ʊ	0,0252884396200298	0,6347646964642	Stressed-Coda	t-.ʊ	41106	234
Stressed	Coda	t	.ɡ	0,0252288997645539	0,633270187555918	Stressed-Coda	t-.ɡ	41106	462
Stressed	Coda	t	.ʝ	0,0251861217743448	0,632196417945045	Stressed-Coda	t-.ʝ	41106	411
Stressed	Coda	t	.p	0,0249281011182773	0,625719845808086	Stressed-Coda	t-.p	41106	732
Stressed	Coda	t	.h	0,0242564343743796	0,608860350195807	Stressed-Coda	t-.h	41106	608
Stressed	Coda	t	.ɕ	0,024053351803452	0,603762778007527	Stressed-Coda	t-.ɕ	41106	249
Stressed	Coda	t	.ɛ̝	0,0240177097908831	0,602868128451066	Stressed-Coda	t-.ɛ̝	41106	94
Stressed	Coda	t	.ɑ	0,0233614648337293	0,586395734847788	Stressed-Coda	t-.ɑ	41106	42
Stressed	Coda	t	.d	0,0232403740161471	0,583356236277607	Stressed-Coda	t-.d	41106	302
Stressed	Coda	t	.ɑː	0,0229154689573103	0,575200799874607	Stressed-Coda	t-.ɑː	41106	53
Stressed	Coda	t	.ɵ	0,0201873408763281	0,506722102918212	Stressed-Coda	t-.ɵ	41106	31
Stressed	Coda	t	.ʉ̞	0,0191490000798398	0,480658728095067	Stressed-Coda	t-.ʉ̞	41106	17
Stressed	Coda	t	.ɛː	0,0176011229891044	0,441805491342321	Stressed-Coda	t-.ɛː	41106	30
Stressed	Coda	t	.oː	0,0173518979358539	0,435549697483355	Stressed-Coda	t-.oː	41106	36
Stressed	Coda	t	.e͡ʉ	0,0171895733398033	0,431475190535163	Stressed-Coda	t-.e͡ʉ	41106	15
Stressed	Coda	t	.ʉː	0,0164373845341308	0,412594512008116	Stressed-Coda	t-.ʉː	41106	16
Stressed	Coda	t	.ʏ	0,0164215758094392	0,412197697476214	Stressed-Coda	t-.ʏ	41106	31
Stressed	Coda	t	.iː	0,0163181854030996	0,409602496630152	Stressed-Coda	t-.iː	41106	39
Stressed	Coda	t	.eː	0,0159433149634562	0,400192880046092	Stressed-Coda	t-.eː	41106	5
Stressed	Coda	t	ɕ	0,0153624218028983	0,385611890618511	Stressed-Coda	t-ɕ	41106	2
Stressed	Coda	t	.ʉ	0,0141815746138058	0,35597146523769	Stressed-Coda	t-.ʉ	41106	32
Stressed	Coda	t	.uː	0,0141022538225152	0,353980435393089	Stressed-Coda	t-.uː	41106	18
Stressed	Coda	t	.øː	0,0137919437487272	0,346191347463686	Stressed-Coda	t-.øː	41106	10
Stressed	Coda	t	.i	0,0129578007360469	0,325253537768525	Stressed-Coda	t-.i	41106	5
Stressed	Coda	t	.yː	0,0122298266253721	0,306980671892281	Stressed-Coda	t-.yː	41106	14
Stressed	Coda	t	.u	0,011907444453954	0,298888562443836	Stressed-Coda	t-.u	41106	11
Stressed	Coda	t	.o	0,011201724919531	0,281174308310809	Stressed-Coda	t-.o	41106	14
Stressed	Coda	t	.e	0,0102121442354638	0,256334860247308	Stressed-Coda	t-.e	41106	4
Stressed	Coda	t	.ø	0,00868587163099533	0,218023917340032	Stressed-Coda	t-.ø	41106	7
Stressed	Coda	ʈ	_	0,0444787472636679	1	Stressed-Coda	ʈ-_	3563	631
Stressed	Coda	ʈ	.a	0,0412281536844602	0,926918050098437	Stressed-Coda	ʈ-.a	3563	544
Stressed	Coda	ʈ	.e̞	0,0341683780821415	0,768195603162855	Stressed-Coda	ʈ-.e̞	3563	499
Stressed	Coda	ʈ	.ʂ	0,0328071044089086	0,737590566893209	Stressed-Coda	ʈ-.ʂ	3563	62
Stressed	Coda	ʈ	ʂ	0,031611818816407	0,710717382146886	Stressed-Coda	ʈ-ʂ	3563	93
Stressed	Coda	ʈ	.ɳ	0,0304554541647767	0,684719243198066	Stressed-Coda	ʈ-.ɳ	3563	74
Stressed	Coda	ʈ	.ʏ	0,0303287468850522	0,681870528080858	Stressed-Coda	ʈ-.ʏ	3563	47
Stressed	Coda	ʈ	.ɪ	0,0299460316372803	0,673266076037656	Stressed-Coda	ʈ-.ɪ	3563	135
Stressed	Coda	ʈ	.ɑː	0,0297013327630739	0,667764597483059	Stressed-Coda	ʈ-.ɑː	3563	95
Stressed	Coda	ʈ	.r	0,0293189241792664	0,659167040057699	Stressed-Coda	ʈ-.r	3563	267
Stressed	Coda	ʈ	.iː	0,0290913253526659	0,654050015847206	Stressed-Coda	ʈ-.iː	3563	89
Stressed	Coda	ʈ	.ɔ	0,0281970623475534	0,633944615849961	Stressed-Coda	ʈ-.ɔ	3563	100
