Position	Phoneme/s	FrequencyData	TransitionalProbability	Z-TransformedTransitionalProbability	Occurences
3	f	10374,5051614878	0,0186422619479579	0,283028620407498	16920
3	fː	1507,76368272096	0,00270934614146657	-0,566384040248322	2183
3	ɡ	9962,9581488356	0,0179027406797781	0,243603399334011	14863
3	ɡː	1408,41082250917	0,00253081598349597	-0,575901807010594	2017
3	h	6253,66566619278	0,0112374008850941	-0,111737963034261	9831
3	ɧ	3422,49464837141	0,00614998409632813	-0,382957385950577	5466
3	ɧː	6,2380983157428	1,12094274424666E-05	-0,710226605721406	5
3	i	841,298738475794	0,00151175513578935	-0,630229790446495	1334
3	ɪ	28115,2232121668	0,0505210945185318	1,9825470463657	41189
3	iː	7569,5964764298	0,0136020367388498	0,0143250662577416	10578
3	ʝ	8428,33519922124	0,01514513030967	0,096590185307531	12637
3	ʝː	1073,78038968878	0,00192950844281886	-0,607958603406321	1326
3	k	26383,7320708923	0,0474097257434664	1,81667432968235	39381
3	kː	6571,75647806417	0,0118089878808921	-0,0812656228302673	9782
3	l	21534,7780230519	0,0386964936300912	1,35215611078117	31301
3	ɭ	1508,42111852259	0,00271052750773292	-0,566321059468425	2292
3	lː	4355,48708603223	0,00782650641210115	-0,293578938327736	6022
3	m	13896,0685699303	0,0249702656941254	0,62038598574814	21319
3	ɱ	562,920107439075	0,00101152815824007	-0,656897798555773	965
3	mː	5116,71397749273	0,00919437802540143	-0,22065521986965	7175
3	ɱː	123,336817694997	0,00022162765621179	-0,699008828026465	213
3	n	18124,2312326248	0,0325679790008892	1,02543387234835	26155
3	ɳ	1102,1929642392	0,0019805638569461	-0,605236746611156	1583
3	nː	6762,21828315047	0,0121512344561485	-0,0630198367092802	9746
3	ɳː	137,287114022296	0,000246695365402447	-0,697672422950408	213
3	ŋ	892,751868758774	0,00160421282103283	-0,625300703431	1410
3	ŋː	2852,49275088409	0,0051257304554665	-0,437562206614741	4060
3	o	723,914257455295	0,00130082341328824	-0,641474943424293	1229
3	ɵ	5443,26002896174	0,00978115849683586	-0,189372887902583	8538
3	oː	3716,49934726982	0,0066782900275971	-0,354792437853845	5244
3	p	11913,9093317573	0,0214084638379984	0,430499863955598	18667
3	pː	2381,01822900333	0,00427852363433374	-0,48272833997063	3046
3	r	24377,7315082066	0,0438050826905948	1,62450426593251	36814
3	rː	2663,40773648616	0,0047859578770186	-0,45567609947544	3889
3	s	40108,6894364947	0,0720725165418105	3,13149247129862	60619
3	ʂ	5279,67709330956	0,00948721137461894	-0,205043742516192	8030
3	sː	4965,20577793082	0,00892212836148671	-0,235169343599234	6891
3	ʂː	279,452116070419	0,000502155955257994	-0,684053355231899	352
3	t	38073,3963159438	0,0684152368061911	2,93651625045338	55802
3	ʈ	2856,91087860398	0,00513366952272721	-0,437138960529282	3954
3	tː	5849,44799090759	0,0105110499247963	-0,150461051089814	8103
3	ʈː	1393,04772954849	0,00250320957732568	-0,577373554630493	2066
3	u	483,421868101575	0,000868675368727496	-0,664513540049401	857
3	ʉ	3704,58205708143	0,00665687548859561	-0,355934085796437	6003
3	ʉ̞	392,812840899659	0,000705857268620106	-0,673193668488842	619
3	ʊ	11195,0472709724	0,0201167188696362	0,3616345951127	16545
3	uː	2850,39470698254	0,00512196041695552	-0,437763194210564	4065
3	ʉː	2649,25461058381	0,00476052569723296	-0,457031935140447	4027
3	v	17592,8857039633	0,0316131881577601	0,974532239509638	27276
3	vː	119,1198021535	0,000214049973504087	-0,699412808045472	155
3	y	261,038989622674	0,000469068851711697	-0,685817288776643	560
3	ʏ	2660,83147387282	0,00478132851284778	-0,455922899281906	3751
3	yː	1500,10759325845	0,00269558868286632	-0,567117475336753	2270
3	ø	575,954748024656	0,00103495049794799	-0,655649111113266	1060
3	ø̞	1810,91456904992	0,00325408713342049	-0,537342909236046	2681
3	øː	2599,46321351566	0,00467105403063772	-0,461801832082036	3426
4	a	44441,1082136106	0,082540363925226	3,64045270933911	55772
4	ɑ	2580,28844410721	0,00479236355189354	-0,43893394143438	4262
4	ɑː	10451,4728486848	0,0194114955085855	0,328122336073187	15662
4	a͡u	94,5760636083894	0,000175655896593078	-0,68116956793438	152
4	a͡uː	51,4308687992352	9,55224295324684E-05	-0,685374118459636	80
4	b	10043,2223911339	0,0186532529108328	0,288337843655795	16915
